NOL6	chr9	33461352	33473930	ENST00000297990.9	nucleolar protein 6
NOL7	chr6	13615334	13632739	ENST00000451315.7	nucleolar protein 7
NOL8	chr9	92297357	92325636	ENST00000442668.7	nucleolar protein 8
NOL8	chr9_MU273365v1_fix	132086	160365	ENST00000442668.7	nucleolar protein 8
NOL9	chr1	6521346	6554513	ENST00000377705.6	nucleolar protein 9
NOLC1	chr10	102152175	102163871	ENST00000605788.6	nucleolar and coiled-body phosphoprotein 1
NOM1	chr7	156949711	156973176	ENST00000275820.4	nucleolar protein with MIF4G domain 1
NOMO1	chr16	14833720	14896157	ENST00000287667.12	NODAL modulator 1
NOMO1	chr16_KI270853v1_alt	890753	953160	ENST00000287667.12	NODAL modulator 1
NOMO2	chr16	18417324	18562211	ENST00000622306.5	NODAL modulator 2
NOMO3	chr16	16232505	16300806	ENST00000399336.9	NODAL modulator 3
NOMO3	chr16_KI270853v1_alt	1890489	1952819	ENST00000399336.9	NODAL modulator 3
NONO	chrX	71254813	71301522	ENST00000276079.13	non-POU domain containing octamer binding
NOP10	chr15	34339158	34343180	ENST00000328848.6	NOP10 ribonucleoprotein
NOP10	chr15_MU273375v1_alt	77899	81921	ENST00000328848.6	NOP10 ribonucleoprotein
NOP14	chr4	2937932	2963406	ENST00000416614.7	NOP14 nucleolar protein
NOP14-AS1	chr4	2934875	2961738		NOP14 antisense RNA 1
NOP16	chr5	176383945	176388927	ENST00000614830.5	NOP16 nucleolar protein
NOP2	chr12	6556862	6568691	ENST00000322166.10	NOP2 nucleolar protein
NOP53	chr19	47745545	47757058	ENST00000246802.10	NOP53 ribosome biogenesis factor
NOP53-AS1	chr19	47757035	47778402		NOP53 antisense RNA 1
NOP56	chr20	2652592	2658393	ENST00000329276.10	NOP56 ribonucleoprotein
NOP58	chr2	202265735	202303661	ENST00000264279.10	NOP58 ribonucleoprotein
NOP9	chr14	24299849	24309124	ENST00000267425.8	NOP9 nucleolar protein
NOP9	chr14_KZ208920v1_fix	600827	610102	ENST00000267425.8	NOP9 nucleolar protein
NOPCHAP1	chr12	104986315	105074197	ENST00000552951.7	NOP protein chaperone 1
NORAD	chr20	36042279	36051018		non-coding RNA activated by DNA damage
NOS1	chr12	117208141	117452170	ENST00000317775.11	nitric oxide synthase 1
NOS1AP	chr1	162069690	162370475	ENST00000361897.10	nitric oxide synthase 1 adaptor protein
NOS2	chr17	27756765	27800529	ENST00000313735.11	nitric oxide synthase 2
NOS3	chr7	150991016	151014588	ENST00000297494.8	nitric oxide synthase 3
NOSIP	chr19	49555467	49590262	ENST00000596358.6	nitric oxide synthase interacting protein
NOSTRIN	chr2	168786538	168865514	ENST00000317647.12	nitric oxide synthase trafficking
NOSTRIN	chr2_GL383522v1_alt	1109	35154	ENST00000317647.12	nitric oxide synthase trafficking
NOTCH1	chr9	136494432	136546048	ENST00000651671.1	notch receptor 1
NOTCH2	chr1	119911552	120100779	ENST00000256646.7	notch receptor 2
NOTCH2NLA	chr1	146146202	146229041	ENST00000362074.8	notch 2 N-terminal like A
NOTCH2NLB	chr1	148600284	148679746	ENST00000593495.4	notch 2 N-terminal like B
NOTCH2NLC	chr1	149390620	149471833	ENST00000650865.2	notch 2 N-terminal like C
NOTCH2NLR	chr1	120723911	120794851	ENST00000624419.3	notch 2 N-terminal like R
NOTCH2NLR	chr1_MU273330v1_alt	334404	405344	ENST00000624419.3	notch 2 N-terminal like R
NOTCH3	chr19	15159037	15200995	ENST00000263388.7	notch receptor 3
NOTCH4	chr6	32194842	32224067	ENST00000375023.3	notch receptor 4
NOTCH4	chr6_GL000250v2_alt	3527441	3536999	ENST00000375023.3	notch receptor 4
NOTCH4	chr6_GL000251v2_alt	3633191	3662414	ENST00000375023.3	notch receptor 4
NOTCH4	chr6_GL000253v2_alt	3499820	3529069	ENST00000375023.3	notch receptor 4
NOTCH4	chr6_GL000254v2_alt	3536858	3566106	ENST00000375023.3	notch receptor 4
NOTCH4	chr6_GL000255v2_alt	3418041	3447269	ENST00000375023.3	notch receptor 4
NOTCH4	chr6_GL000256v2_alt	3511047	3540275	ENST00000375023.3	notch receptor 4
NOTO	chr2	73202573	73212513	ENST00000398468.4	notochord homeobox
NOTUM	chr17	81952506	81961840	ENST00000409678.8	notum, palmitoleoyl-protein carboxylesterase
NOVA1	chr14	26443089	26598033	ENST00000539517.7	NOVA alternative splicing regulator 1
NOVA1-DT	chr14	26598368	27295516		NOVA1 divergent transcript
NOVA2	chr19	45933733	45974044	ENST00000263257.6	NOVA alternative splicing regulator 2
NOX1	chrX	100843323	100874359	ENST00000372966.8	NADPH oxidase 1
NOX3	chr6	155395367	155455839	ENST00000159060.3	NADPH oxidase 3
NOX4	chr11	89324352	89498187	ENST00000263317.9	NADPH oxidase 4
NOX5	chr15	69014694	69062762	ENST00000388866.8	NADPH oxidase 5
NOXA1	chr9	137423349	137434406	ENST00000683555.1	NADPH oxidase activator 1
NOXO1	chr16	1978916	1984192	ENST00000356120.9	NADPH oxidase organizer 1
NOXO1	chr16_MU273376v1_fix	45064	50340	ENST00000356120.9	NADPH oxidase organizer 1
NOXRED1	chr14	77394020	77423523	ENST00000380835.7	NADP dependent oxidoreductase domain containing 1
NPAP1	chr15	24675774	24683393	ENST00000329468.5	nuclear pore associated protein 1
NPAS1	chr19	47019836	47045775	ENST00000602212.6	neuronal PAS domain protein 1
NPAS2	chr2	100820138	100996829	ENST00000335681.10	neuronal PAS domain protein 2
NPAS2-AS1	chr2	100970766	100977766		NPAS2 antisense RNA 1
NPAS3	chr14	32934395	33820863	ENST00000356141.9	neuronal PAS domain protein 3
NPAS4	chr11	66421034	66426707	ENST00000311034.7	neuronal PAS domain protein 4
NPAT	chr11	108155279	108222638	ENST00000278612.9	nuclear protein, coactivator of histone transcription
NPB	chr17	81900744	81902905	ENST00000333383.8	neuropeptide B
NPBWR1	chr8	52939181	52943734	ENST00000674939.1	neuropeptides B and W receptor 1
NPBWR2	chr20	64103801	64107565	ENST00000684052.1	neuropeptides B and W receptor 2
NPBWR2	chr20_KI270870v1_alt	10765	12117	ENST00000684052.1	neuropeptides B and W receptor 2
NPC1	chr18	23506183	23586506	ENST00000269228.10	NPC intracellular cholesterol transporter 1
NPC1L1	chr7	44512534	44541330	ENST00000381160.8	NPC1 like intracellular cholesterol transporter 1
NPC2	chr14	74476191	74494177	ENST00000555619.6	NPC intracellular cholesterol transporter 2
NPDC1	chr9	137039462	137046179	ENST00000371601.5	neural proliferation, differentiation and control 1
NPEPL1	chr20	58689130	58719238	ENST00000356091.11	aminopeptidase like 1
NPEPPS	chr17	47522941	47624665	ENST00000322157.9	aminopeptidase puromycin sensitive
NPFF	chr12	53506687	53507484	ENST00000267017.4	neuropeptide FF-amide peptide precursor
NPFFR1	chr10	70247328	70284004	ENST00000277942.7	neuropeptide FF receptor 1
NPFFR2	chr4	72031901	72148305	ENST00000308744.12	neuropeptide FF receptor 2
NPHP1	chr2	110122310	110205066	ENST00000445609.7	nephrocystin 1
NPHP3	chr3	132680608	132722432	ENST00000337331.10	nephrocystin 3
NPHP3-AS1	chr3	132721749	132895230		NPHP3 antisense RNA 1
NPHP4	chr1	5862810	5992473	ENST00000378156.9	nephrocystin 4
NPHS1	chr19	35825371	35869287	ENST00000378910.10	NPHS1 adhesion molecule, nephrin
NPHS2	chr1	179550538	179575952	ENST00000367615.9	NPHS2 stomatin family member, podocin
NPIPA1	chr16	14922801	14952060	ENST00000328085.10	nuclear pore complex interacting protein family member A1
NPIPA1	chr16_KI270853v1_alt	717612	744304	ENST00000328085.10	nuclear pore complex interacting protein family member A1
NPIPA2	chr16	14742532	14765462	ENST00000529166.6	nuclear pore complex interacting protein family member A2
NPIPA3	chr16	14703410	14726342	ENST00000531598.7	nuclear pore complex interacting protein family member A3
NPIPA3	chr16_KI270853v1_alt	281805	299201	ENST00000531598.7	nuclear pore complex interacting protein family member A3
NPIPA5	chr16	15363627	15381047	ENST00000360151.9	nuclear pore complex interacting protein family member A5
NPIPA5	chr16_KI270853v1_alt	1021569	1036314	ENST00000360151.9	nuclear pore complex interacting protein family member A5
NPIPA6	chr16	16317443	16350608		nuclear pore complex interacting protein family, member A6
NPIPA6	chr16_KI270853v1_alt	1991057	2009784		nuclear pore complex interacting protein family, member A6
NPIPA7	chr16	16379139	16393972	ENST00000530217.3	nuclear pore complex interacting protein family member A7
NPIPA7	chr16_KI270853v1_alt	2040291	2054986	ENST00000530217.3	nuclear pore complex interacting protein family member A7
NPIPA8	chr16	18317918	18336736	ENST00000525596.6	nuclear pore complex interacting protein family member A8
NPIPA9	chr16	18358085	18379331	ENST00000427999.7	nuclear pore complex interacting protein family, member A9
NPIPB11	chr16	29381309	29406711	ENST00000698511.1	nuclear pore complex interacting protein family member B11
NPIPB11	chr16_KV880768v1_fix	1679673	1702604	ENST00000698511.1	nuclear pore complex interacting protein family member B11
NPIPB12	chr16	29483533	29506408	ENST00000550665.6	nuclear pore complex interacting protein family member B12
NPIPB13	chr16	30222896	30255268	ENST00000697092.1	nuclear pore complex interacting protein family, member B13
NPIPB15	chr16	74376305	74392115	ENST00000692376.1	nuclear pore complex interacting protein family member B15
NPIPB2	chr16	11927258	11976643	ENST00000399147.8	nuclear pore complex interacting protein family member B2
NPIPB3	chr16	21402236	21448567		nuclear pore complex interacting protein family member B3
NPIPB4	chr16	21834562	21880827	ENST00000682606.1	nuclear pore complex interacting protein family member B4
NPIPB4	chr16_KV880768v1_fix	1247659	1270054	ENST00000682606.1	nuclear pore complex interacting protein family member B4
NPIPB5	chr16	22479120	22536540	ENST00000424340.7	nuclear pore complex interacting protein family member B5
NPIPB5	chr16_KV880768v1_fix	568654	591235	ENST00000424340.7	nuclear pore complex interacting protein family member B5
NPIPB6	chr16	28342516	28363508	ENST00000695563.1	nuclear pore complex interacting protein family member B6
NPIPB7	chr16	28456328	28472336	ENST00000452313.6	nuclear pore complex interacting protein family member B7
NPIPB8	chr16	28637653	28658744	ENST00000683297.1	nuclear pore complex interacting protein family member B8
NPIPB9	chr16	28751786	28772864	ENST00000357796.8	nuclear pore complex interacting protein family member B9
NPL	chr1	182789292	182830384	ENST00000367553.6	N-acetylneuraminate pyruvate lyase
NPLOC4	chr17	81556886	81648465	ENST00000331134.11	NPL4 homolog, ubiquitin recognition factor
NPM1	chr5	171387115	171411810	ENST00000296930.10	nucleophosmin 1
NPM2	chr8	22024124	22036897	ENST00000518119.6	nucleophosmin/nucleoplasmin 2
NPM3	chr10	101781324	101783446	ENST00000370110.6	nucleophosmin/nucleoplasmin 3
NPNT	chr4	105894774	106004027	ENST00000379987.7	nephronectin
NPPA	chr1	11845708	11848345	ENST00000376480.7	natriuretic peptide A
NPPA-AS1	chr1	11840318	11847616		NPPA antisense RNA 1
NPPB	chr1	11857463	11858945	ENST00000376468.4	natriuretic peptide B
NPPC	chr2	231921808	231926396	ENST00000409852.2	natriuretic peptide C
NPR1	chr1	153678687	153693992	ENST00000368680.4	natriuretic peptide receptor 1
NPR2	chr9	35791002	35809732	ENST00000342694.7	natriuretic peptide receptor 2
NPR3	chr5	32689069	32791724	ENST00000265074.13	natriuretic peptide receptor 3
NPRL2	chr3	50347329	50350826	ENST00000232501.8	NPR2 like, GATOR1 complex subunit
NPRL3	chr16	84270	138677	ENST00000611875.5	NPR3 like, GATOR1 complex subunit
NPS	chr10	127549308	127553540	ENST00000398023.3	neuropeptide S
NPSR1	chr7	34658217	34878332	ENST00000360581.6	neuropeptide S receptor 1
NPSR1-AS1	chr7	34287268	34871582		NPSR1 antisense RNA 1
NPTN	chr15	73560013	73634134	ENST00000345330.9	neuroplastin
NPTN-IT1	chr15	73567011	73569294		NPTN intronic transcript 1
NPTX1	chr17	80466833	80477843	ENST00000306773.5	neuronal pentraxin 1
NPTX2	chr7	98617284	98629869	ENST00000265634.4	neuronal pentraxin 2
NPTXR	chr22	38818451	38844028	ENST00000333039.4	neuronal pentraxin receptor
NPVF	chr7	25224569	25228486	ENST00000222674.2	neuropeptide VF precursor
NPW	chr16	2009925	2020755	ENST00000566435.4	neuropeptide W
NPW	chr16_MU273376v1_fix	76069	86899	ENST00000566435.4	neuropeptide W
NPY	chr7	24284187	24291862	ENST00000242152.7	neuropeptide Y
NPY1R	chr4	163323961	163344832	ENST00000296533.3	neuropeptide Y receptor Y1
NPY2R	chr4	155208635	155217078	ENST00000329476.4	neuropeptide Y receptor Y2
NPY2R-AS1	chr4	155129004	155209170		NPY2R antisense RNA 1
NPY4R	chr10	46461098	46465958	ENST00000374312.5	neuropeptide Y receptor Y4
NPY4R2	chr10	47918661	47923524	ENST00000576178.7	neuropeptide Y receptor Y4-2
NPY4R2	chr10_ML143355v1_fix	137020	141806	ENST00000576178.7	neuropeptide Y receptor Y4-2
NPY5R	chr4	163343891	163351934	ENST00000338566.8	neuropeptide Y receptor Y5
NQO1	chr16	69706995	69726668	ENST00000320623.10	NAD(P)H quinone dehydrogenase 1
NQO1-DT	chr16	69726610	69743918		NQO1 divergent transcript
NQO2	chr6	2987986	3019755	ENST00000380455.11	N-ribosyldihydronicotinamide:quinone dehydrogenase 2
NQO2-AS1	chr6	2989331	2999745		NQO2 antisense RNA 1
NR0B1	chrX	30304205	30309390	ENST00000378970.5	nuclear receptor subfamily 0 group B member 1
NR0B2	chr1	26911488	26913975	ENST00000254227.4	nuclear receptor subfamily 0 group B member 2
NR1D1	chr17	40092792	40100589	ENST00000246672.4	nuclear receptor subfamily 1 group D member 1
NR1D2	chr3	23945285	23980637	ENST00000312521.9	nuclear receptor subfamily 1 group D member 2
NR1H2	chr19	50329652	50383388	ENST00000253727.10	nuclear receptor subfamily 1 group H member 2
NR1H3	chr11	47248299	47269033	ENST00000441012.7	nuclear receptor subfamily 1 group H member 3
NR1H4	chr12	100473707	100564414	ENST00000392986.8	nuclear receptor subfamily 1 group H member 4
NR1I2	chr3	119780483	119818487	ENST00000393716.8	nuclear receptor subfamily 1 group I member 2
NR1I3	chr1	161229665	161238244	ENST00000367983.9	nuclear receptor subfamily 1 group I member 3
NR2C1	chr12	95020228	95073628	ENST00000333003.10	nuclear receptor subfamily 2 group C member 1
NR2C2	chr3	14947582	15053600	ENST00000425241.6	nuclear receptor subfamily 2 group C member 2
NR2C2AP	chr19	19201408	19203414	ENST00000331552.12	nuclear receptor 2C2 associated protein
NR2E1	chr6	108166021	108188805	ENST00000368986.9	nuclear receptor subfamily 2 group E member 1
NR2E3	chr15	71792637	71818259	ENST00000617575.5	nuclear receptor subfamily 2 group E member 3
NR2F1	chr5	93583221	93594611	ENST00000327111.8	nuclear receptor subfamily 2 group F member 1
NR2F1-AS1	chr5	93360778	93585649		NR2F1 regulatory antisense RNA 1
NR2F2	chr15	96325937	96340263	ENST00000394166.8	nuclear receptor subfamily 2 group F member 2
NR2F2-AS1	chr15	96080712	96337579		NR2F2 antisense RNA 1
NR2F6	chr19	17231882	17245919	ENST00000291442.4	nuclear receptor subfamily 2 group F member 6
NR3C1	chr5	143277930	143435512	ENST00000394464.7	nuclear receptor subfamily 3 group C member 1
NR3C2	chr4	148078761	148444698	ENST00000358102.8	nuclear receptor subfamily 3 group C member 2
NR4A1	chr12	52022831	52059507	ENST00000394825.6	nuclear receptor subfamily 4 group A member 1
NR4A1AS	chr12	52058458	52059503		NR4A1 antisense RNA
NR4A2	chr2	156324436	156342348	ENST00000339562.9	nuclear receptor subfamily 4 group A member 2
NR4A3	chr9	99821854	99866891	ENST00000395097.7	nuclear receptor subfamily 4 group A member 3
NR5A1	chr9	124481235	124507420	ENST00000373588.9	nuclear receptor subfamily 5 group A member 1
NR5A2	chr1	200027613	200177420	ENST00000367362.8	nuclear receptor subfamily 5 group A member 2
NR6A1	chr9	124517274	124771311	ENST00000487099.7	nuclear receptor subfamily 6 group A member 1
NRAD1	chr13	43908668	44042929		non-coding RNA in the aldehyde dehydrogenase 1A pathway
NRAL	chr2	176506244	176507702		NRF2 regulation associated lncRNA
NRAP	chr10	113588713	113664070	ENST00000359988.4	nebulin related anchoring protein
NRARP	chr9	137299630	137302271	ENST00000356628.4	NOTCH regulated ankyrin repeat protein
NRAS	chr1	114704468	114716771	ENST00000369535.5	NRAS proto-oncogene, GTPase
NRAV	chr12	120488078	120495954		negative regulator of antiviral response
NRBF2	chr10	63133246	63155031	ENST00000277746.11	nuclear receptor binding factor 2
NRBP1	chr2	27427789	27442259	ENST00000379852.8	nuclear receptor binding protein 1
NRBP2	chr8	143833582	143840973	ENST00000442628.7	nuclear receptor binding protein 2
NRCAM	chr7	108147622	108456717	ENST00000379028.8	neuronal cell adhesion molecule
NRDC	chr1	51789190	51878805	ENST00000352171.12	nardilysin convertase
NRDE2	chr14	90267859	90331969	ENST00000354366.8	NRDE-2, necessary for RNA interference, domain containing
NREP	chr5	111662620	111997464	ENST00000257435.12	neuronal regeneration related protein
NREP-AS1	chr5	111912507	112017309		NREP antisense RNA 1
NRF1	chr7	129611719	129757082	ENST00000393232.6	nuclear respiratory factor 1
NRG1	chr8	31639221	32855666	ENST00000405005.8	neuregulin 1
NRG1-IT1	chr8	32026169	32139792		NRG1 intronic transcript 1
NRG1-IT3	chr8	32440703	32448808		NRG1 intronic transcript 3
NRG2	chr5	139846778	140043299	ENST00000361474.6	neuregulin 2
NRG3	chr10	81875193	82987179	ENST00000372141.7	neuregulin 3
NRG3-AS1	chr10	82224208	82232920		NRG3 antisense RNA 1
NRG4	chr15	75935968	76059795	ENST00000394907.8	neuregulin 4
NRGN	chr11	124739941	124747210	ENST00000284292.11	neurogranin
NRGN-AS1	chr11	124744633	124747033		NRGN antisense RNA 1
NRIP1	chr21	14961234	15065936	ENST00000318948.7	nuclear receptor interacting protein 1
NRIP2	chr12	2825347	2835544	ENST00000337508.9	nuclear receptor interacting protein 2
NRIP3	chr11	8965681	9005288	ENST00000309166.8	nuclear receptor interacting protein 3
NRIP3-DT	chr11	9004092	9067776		NRIP3 divergent transcript
NRIR	chr2	6819462	6840464		negative regulator of interferon response
NRK	chrX	105822538	105958610	ENST00000243300.14	Nik related kinase
NRL	chr14	24078661	24115010	ENST00000561028.6	neural retina leucine zipper
NRL	chr14_KZ208920v1_fix	381084	415992	ENST00000561028.6	neural retina leucine zipper
NRM	chr6	30688046	30691420	ENST00000376421.7	nurim
NRM	chr6_GL000250v2_alt	2017553	2020927	ENST00000376421.7	nurim
NRM	chr6_GL000251v2_alt	2167790	2171164	ENST00000376421.7	nurim
NRM	chr6_GL000252v2_alt	1943900	1947274	ENST00000376421.7	nurim
NRM	chr6_GL000253v2_alt	1998299	2001673	ENST00000376421.7	nurim
NRM	chr6_GL000254v2_alt	2032123	2035497	ENST00000376421.7	nurim
NRM	chr6_GL000255v2_alt	1943160	1946534	ENST00000376421.7	nurim
NRN1	chr6	5997998	6007605	ENST00000244766.7	neuritin 1
NRN1L	chr16	67884884	67888855	ENST00000339176.8	neuritin 1 like
NRON	chr9	126408040	126408410		non-coding repressor of NFAT
NRP1	chr10	33177491	33336262	ENST00000374867.7	neuropilin 1
NRP2	chr2	205681989	205798133	ENST00000357785.10	neuropilin 2
NRP2-AS1	chr2	205756468	205764006		NRP2 antisense RNA 1
NRROS	chr3	196639693	196662004	ENST00000328557.5	negative regulator of reactive oxygen species
NRSN1	chr6	24126185	24154900	ENST00000378491.9	neurensin 1
NRSN2	chr20	346781	359660	ENST00000382285.7	neurensin 2
NRSN2-AS1	chr20	316859	348490		NRSN2 antisense RNA 1
NRTN	chr19	5805066	5828324	ENST00000303212.3	neurturin
NRXN1	chr2	49918502	51225575	ENST00000401669.7	neurexin 1
NRXN1-DT	chr2	51032600	52407917		NRXN1 divergent transcript
NRXN2	chr11	64606173	64723197	ENST00000265459.11	neurexin 2
NRXN2-AS1	chr11	64646398	64659681		NRXN2 antisense RNA 1
NRXN3	chr14	78170372	79868291	ENST00000335750.7	neurexin 3
NSA2	chr5	74766990	74780113	ENST00000610426.5	NSA2 ribosome biogenesis factor
NSD1	chr5	177131829	177300213	ENST00000439151.7	nuclear receptor binding SET domain protein 1
NSD2	chr4	1871392	1982207	ENST00000508803.6	nuclear receptor binding SET domain protein 2
NSD3	chr8	38269703	38382272	ENST00000317025.13	nuclear receptor binding SET domain protein 3
NSDHL	chrX	152830966	152869729	ENST00000370274.8	NAD(P) dependent 3-beta-hydroxysteroid dehydrogenase NSDHL
NSDHL	chrX_MU273395v1_alt	446156	484919	ENST00000370274.8	NAD(P) dependent 3-beta-hydroxysteroid dehydrogenase NSDHL
NSF	chr17	46590668	46757679	ENST00000398238.8	N-ethylmaleimide sensitive factor, vesicle fusing ATPase
NSF	chr17_GL000258v2_alt	1576738	1743341	ENST00000398238.8	N-ethylmaleimide sensitive factor, vesicle fusing ATPase
NSF	chr17_KI270908v1_alt	1110345	1276876	ENST00000398238.8	N-ethylmaleimide sensitive factor, vesicle fusing ATPase
NSFL1C	chr20	1442161	1473842	ENST00000216879.9	NSFL1 cofactor
NSG1	chr4	4348139	4419058	ENST00000621129.5	neuronal vesicle trafficking associated 1
NSG2	chr5	174045705	174243501	ENST00000303177.8	neuronal vesicle trafficking associated 2
NSL1	chr1	212726152	212791782	ENST00000366977.8	NSL1 component of MIS12 kinetochore complex
NSMAF	chr8	58583503	58659853	ENST00000038176.8	neutral sphingomyelinase activation associated factor
NSMCE1	chr16	27224993	27268772	ENST00000361439.9	NSE1 component of SMC5/6 complex
NSMCE1-DT	chr16	27268204	27290492		NSMCE1 divergent transcript
NSMCE2	chr8	125091678	125367125	ENST00000287437.8	NSE2 SUMO ligase component of SMC5/6 complex
NSMCE3	chr15	29264988	29269822	ENST00000332303.6	NSE3 component of SMC5/6 complex
NSMCE3	chr15_KI270905v1_alt	1543699	1545380	ENST00000332303.6	NSE3 component of SMC5/6 complex
NSMCE4A	chr10	121957090	121975217	ENST00000369023.8	NSE4A component of SMC5/6 complex
NSMF	chr9	137447569	137459334	ENST00000371475.9	NMDA receptor synaptonuclear signaling and neuronal migration factor
NSRP1	chr17	30115520	30186475	ENST00000247026.10	nuclear speckle splicing regulatory protein 1
NSUN2	chr5	6599238	6633291	ENST00000264670.11	NOP2/Sun RNA methyltransferase 2
NSUN3	chr3	94062979	94131832	ENST00000314622.9	NOP2/Sun RNA methyltransferase 3
NSUN4	chr1	46340788	46369218	ENST00000474844.6	NOP2/Sun RNA methyltransferase 4
NSUN5	chr7	73302515	73308826	ENST00000438747.7	NOP2/Sun RNA methyltransferase 5
NSUN6	chr10	18545560	18659285	ENST00000377304.7	NOP2/Sun RNA methyltransferase 6
NSUN7	chr4	40749924	40811184	ENST00000381782.7	NOP2/Sun RNA methyltransferase family member 7
NT5C	chr17	75130224	75131757	ENST00000245552.7	5', 3'-nucleotidase, cytosolic
NT5C1A	chr1	39651228	39672107	ENST00000235628.2	5'-nucleotidase, cytosolic IA
NT5C1B	chr2	18562870	18589572	ENST00000304081.9	5'-nucleotidase, cytosolic IB
NT5C2	chr10	103087184	103277605	ENST00000404739.8	5'-nucleotidase, cytosolic II
NT5C3A	chr7	33014112	33062796	ENST00000610140.7	5'-nucleotidase, cytosolic IIIA
NT5C3B	chr17	41825056	41836260	ENST00000435506.7	5'-nucleotidase, cytosolic IIIB
NT5DC1	chr6	116100850	116249497	ENST00000319550.9	5'-nucleotidase domain containing 1
NT5DC2	chr3	52524384	52535054	ENST00000422318.7	5'-nucleotidase domain containing 2
NT5DC3	chr12	103770452	103841234	ENST00000392876.8	5'-nucleotidase domain containing 3
NT5DC4	chr2	112721019	112742879	ENST00000688554.1	5'-nucleotidase domain containing 4
NT5E	chr6	85449583	85495791	ENST00000257770.8	5'-nucleotidase ecto
NT5M	chr17	17303334	17347663	ENST00000389022.9	5',3'-nucleotidase, mitochondrial
NTAN1	chr16	15037853	15056079	ENST00000287706.8	N-terminal asparagine amidase
NTAN1	chr16_KI270853v1_alt	613599	631834	ENST00000287706.8	N-terminal asparagine amidase
NTAQ1	chr8	123416725	123470028	ENST00000287387.7	N-terminal glutamine amidase 1
NTF3	chr12	5432107	5521536	ENST00000423158.4	neurotrophin 3
NTF4	chr19	49061065	49065076	ENST00000593537.2	neurotrophin 4
NTHL1	chr16	2039814	2047866	ENST00000651570.2	nth like DNA glycosylase 1
NTM	chr11	131370477	132336822	ENST00000683400.1	neurotrimin
NTM-AS1	chr11	131622450	131663635		NTM antisense RNA 1
NTM-IT	chr11	132284301	132285081		NTM intronic transcript
NTMT1	chr9	129608883	129636135	ENST00000372483.9	N-terminal Xaa-Pro-Lys N-methyltransferase 1
NTMT2	chr1	170145958	170168866	ENST00000439373.3	N-terminal Xaa-Pro-Lys N-methyltransferase 2
NTN1	chr17	9021509	9244000	ENST00000173229.7	netrin 1
NTN3	chr16	2471296	2474145	ENST00000293973.2	netrin 3
NTN4	chr12	95657806	95791189	ENST00000343702.9	netrin 4
NTN5	chr19	48661406	48673081	ENST00000270235.11	netrin 5
NTNG1	chr1	107140006	107484923	ENST00000370068.6	netrin G1
NTNG2	chr9	132162057	132244526	ENST00000393229.4	netrin G2
NTPCR	chr1	232950604	232983882	ENST00000366628.10	nucleoside-triphosphatase, cancer-related
NTRAS	chr1	211639439	211654627		non-coding transcript regulating alternative splicing
NTRK1	chr1	156815635	156881850	ENST00000524377.7	neurotrophic receptor tyrosine kinase 1
NTRK2	chr9	84668374	85095751	ENST00000277120.8	neurotrophic receptor tyrosine kinase 2
NTRK3	chr15	87859750	88256791	ENST00000629765.3	neurotrophic receptor tyrosine kinase 3
NTRK3-AS1	chr15	88252665	88271066		NTRK3 antisense RNA 1
NTS	chr12	85874294	85882992	ENST00000256010.7	neurotensin
NTSR1	chr20	62708835	62762771	ENST00000370501.4	neurotensin receptor 1
NTSR2	chr2	11658177	11670195	ENST00000306928.6	neurotensin receptor 2
NUAK1	chr12	106063344	106138954	ENST00000261402.7	NUAK family kinase 1
NUAK2	chr1	205302062	205321745	ENST00000367157.6	NUAK family kinase 2
NUB1	chr7	151341771	151378449	ENST00000568733.6	negative regulator of ubiquitin like proteins 1
NUBP1	chr16	10743785	10769351	ENST00000283027.10	NUBP iron-sulfur cluster assembly factor 1, cytosolic
NUBP2	chr16	1782931	1789186	ENST00000262302.14	NUBP iron-sulfur cluster assembly factor 2, cytosolic
NUBPL	chr14	31489955	31861224	ENST00000281081.12	NUBP iron-sulfur cluster assembly factor, mitochondrial
NUBPL-DT	chr14	31553350	31561355		NUBPL divergent transcript
NUCB1	chr19	48900049	48923473	ENST00000405315.9	nucleobindin 1
NUCB1-AS1	chr19	48910929	48918926		NUCB1 antisense RNA 1
NUCB2	chr11	17208152	17349980	ENST00000529010.6	nucleobindin 2
NUCKS1	chr1	205712821	205750182	ENST00000367142.5	nuclear casein kinase and cyclin dependent kinase substrate 1
NUDC	chr1	26900237	26946871	ENST00000321265.10	nuclear distribution C, dynein complex regulator
NUDCD1	chr8	109240918	109334121	ENST00000239690.9	NudC domain containing 1
NUDCD2	chr5	163446525	163460404	ENST00000302764.9	NudC domain containing 2
NUDCD3	chr7	44379118	44490658	ENST00000355451.8	NudC domain containing 3
NUDT1	chr7	2242225	2251146	ENST00000356714.6	nudix hydrolase 1
NUDT10	chrX	51332230	51337525	ENST00000356450.3	nudix hydrolase 10
NUDT11	chrX	51490010	51496592	ENST00000375992.4	nudix hydrolase 11
NUDT12	chr5	103548854	103562790	ENST00000230792.7	nudix hydrolase 12
NUDT13	chr10	73110374	73131828	ENST00000357321.9	nudix hydrolase 13
NUDT14	chr14	105172937	105181323	ENST00000392568.7	nudix hydrolase 14
NUDT15	chr13	48037725	48047221	ENST00000258662.3	nudix hydrolase 15
NUDT16	chr3	131381670	131388830	ENST00000521288.2	nudix hydrolase 16
NUDT16-DT	chr3	131276182	131381656		NUDT16 divergent transcript
